line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
17,AUGUST PFLUGER FOR CONGRESS,1995835,3678,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-19,39.97,,,,BDC5C68622AC4467DAFD,202607159875731587,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3677,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-03-13,-364.10,,,,BFCDA618F8F764AF29F8,202607159875731587,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3676,C00719294,FEDEX,MEMPHIS,TN,38120,,,,,SHIPPING CHARGES,2026-02-26,145.73,,,,B7066067AE56341158B0,202607159875731587,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3675,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-19,29.59,,,,BA204B2F72B4842439E3,202607159875731586,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3674,C00719294,ADOBE,SAN JOSE,CA,95110,,,,,SOFTWARE SERVICE,2026-03-04,13.77,,,,BADB403C6EE58468BB19,202607159875731586,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3673,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-11,392.90,,,,B30DBE97D53604BAD871,202607159875731586,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3672,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-27,379.90,,,,B44F73F2829E942BBB17,202607159875731585,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3671,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-02,159.00,,,,BD660C92C01CF44D99E5,202607159875731585,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3670,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-11,528.90,,,,BADFF73289CD04BF48C5,202607159875731585,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3669,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-13,35.86,,,,B1340DF3C66BC4B0696A,202607159875731584,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3668,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,CREDIT: AIRFARE FEE,2026-02-19,-19.35,,,,BA5110829D9074B2393F,202607159875731584,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3667,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-03-07,-328.40,,,,B4DCFF1FB443C4386A41,202607159875731584,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3666,C00719294,COLONIAL PARKING - DC,WASHINGTON,DC,200041300,,,,,PARKING,2026-03-03,26.00,,,,B55316B228DDB48C386F,202607159875731583,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
21,AUGUST PFLUGER FOR CONGRESS,1995835,4136,C00719294,VIRDELL FOR TEXAS,BRADY,TX,768250147,,,VIRDELL FOR TEXAS,,STATE POLITICAL DONATION,2026-06-30,1000.00,,,,B786F811CB1AB407497E,202607159875731740,COM,A,X,,,,2026-07-15 16:35:33
21,AUGUST PFLUGER FOR CONGRESS,1995835,4135,C00719294,HILLARY HICKLAND CAMPAIGN,BELTON,TX,765135191,,,HILLARY HICKLAND CAMPAIGN,,STATE POLITICAL DONATION,2026-06-30,1041.02,,,,B9068DBF6288347FF955,202607159875731740,COM,A,X,,,,2026-07-15 16:35:33
20A,AUGUST PFLUGER FOR CONGRESS,1995835,4134,C00719294,GOMEZ,CHALMETTE,LA,700431585,,,,,REFUND: REFUND OF CONTRIBUTION,2026-06-22,35.00,,,,BB8465715CACA468D8D9,202607159875731739,IND,A,,,,,2026-07-15 16:35:33
20A,AUGUST PFLUGER FOR CONGRESS,1995835,4133,C00719294,GOMEZ,CHALMETTE,LA,700431585,,,,,REFUND: REFUND OF CONTRIBUTION,2026-06-22,12.00,,,,BA2234CA3E4184397B3A,202607159875731739,IND,A,,,,,2026-07-15 16:35:33
20A,AUGUST PFLUGER FOR CONGRESS,1995835,4132,C00719294,GOMEZ,CHALMETTE,LA,700431585,,,,,REFUND: REFUND OF CONTRIBUTION,2026-06-22,35.00,,,,BA0FF5724EAD640598B3,202607159875731739,IND,A,,,,,2026-07-15 16:35:33
20A,AUGUST PFLUGER FOR CONGRESS,1995835,4131,C00719294,GOMEZ,CHALMETTE,LA,700431585,,,,,REFUND: REFUND OF CONTRIBUTION,2026-06-22,35.00,,,,B86AE39F18CD14D9BA91,202607159875731738,IND,A,,,,,2026-07-15 16:35:33
20A,AUGUST PFLUGER FOR CONGRESS,1995835,4130,C00719294,GOMEZ,CHALMETTE,LA,700431585,,,,,REFUND: REFUND OF CONTRIBUTION,2026-06-22,35.00,,,,BCEA8CFEA9E7B4EC49ED,202607159875731738,IND,A,,,,,2026-07-15 16:35:33
20A,AUGUST PFLUGER FOR CONGRESS,1995835,4129,C00719294,GOMEZ,CHALMETTE,LA,700431585,,,,,REFUND: REFUND OF CONTRIBUTION,2026-06-22,35.00,,,,BF3EB38AEC86E42569C0,202607159875731738,IND,A,,,,,2026-07-15 16:35:33
20A,AUGUST PFLUGER FOR CONGRESS,1995835,4128,C00719294,GOMEZ,CHALMETTE,LA,700431585,,,,,REFUND: REFUND OF CONTRIBUTION,2026-06-22,0.26,,,,B6CF898A8E81942899D0,202607159875731737,IND,A,,,,,2026-07-15 16:35:33
20A,AUGUST PFLUGER FOR CONGRESS,1995835,4127,C00719294,GOMEZ,CHALMETTE,LA,700431585,,,,,REFUND: REFUND OF CONTRIBUTION,2026-06-22,100.00,,,,B82B7D9DB930F43A3B1C,202607159875731737,IND,A,,,,,2026-07-15 16:35:32
20A,AUGUST PFLUGER FOR CONGRESS,1995835,4126,C00719294,GOMEZ,CHALMETTE,LA,700431585,,,,,REFUND: REFUND OF CONTRIBUTION,2026-06-22,14.25,,,,B0F74F99C57D04803B6E,202607159875731737,IND,A,,,,,2026-07-15 16:35:32
20A,AUGUST PFLUGER FOR CONGRESS,1995835,4125,C00719294,GOMEZ,CHALMETTE,LA,700431585,,,,,REFUND: REFUND OF CONTRIBUTION,2026-06-22,26.00,,,,BCEB60BC138E046299BC,202607159875731736,IND,A,,,,,2026-07-15 16:35:32
20A,AUGUST PFLUGER FOR CONGRESS,1995835,4124,C00719294,GOMEZ,CHALMETTE,LA,700431585,,,,,REFUND: REFUND OF CONTRIBUTION,2026-06-22,0.26,,,,B8577BC09E3F14BD894D,202607159875731736,IND,A,,,,,2026-07-15 16:35:32
20A,AUGUST PFLUGER FOR CONGRESS,1995835,4123,C00719294,GOMEZ,CHALMETTE,LA,700431585,,,,,REFUND: REFUND OF CONTRIBUTION,2026-06-22,15.00,,,,BD161EBA85573471CBF8,202607159875731736,IND,A,,,,,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4122,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-06-30,838.04,,,,B5420EBE584D54511B53,202607159875731735,ORG,A,X,,B044B2B4FC9B049EB94E,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4121,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,E-MERCHANT FEES,2026-06-30,21.24,,,,BA847A66514BC4999861,202607159875731735,ORG,A,X,,B044B2B4FC9B049EB94E,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4120,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-06-30,859.28,,,,B044B2B4FC9B049EB94E,202607159875731735,ORG,A,,,,,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4119,C00719294,OLIVER,WASHINGTON,DC,200025722,,,,,PAYROLL,2026-06-30,295.29,,,,BD883F9B0538446C79BF,202607159875731734,IND,A,X,,B8C482C30A7644038A79,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4118,C00719294,WEATHERS,,,,,,,,PAYROLL,2026-06-30,2099.58,,,,B0777A8F66211469DBF5,202607159875731734,IND,A,X,,B8C482C30A7644038A79,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4117,C00719294,BELL,WASHINGTON,DC,200034309,,,,,PAYROLL,2026-06-30,230.88,,,,BCE59A1E94A5149D2900,202607159875731734,IND,A,X,,B8C482C30A7644038A79,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4116,C00719294,BYERS,WASHINGTON,DC,200034895,,,,,PAYROLL,2026-06-30,439.75,,,,BDBB17C8B0F284E65B00,202607159875731733,IND,A,X,,B8C482C30A7644038A79,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4115,C00719294,GUSTO,DENVER,CO,802021503,,,,,PAYROLL - SEE MEMO ITEMS,2026-06-30,3065.50,,,,B8C482C30A7644038A79,202607159875731733,ORG,A,,,,,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4114,C00719294,GUSTO,DENVER,CO,802021503,,,,,PAYROLL TAXES,2026-06-30,993.77,,,,B2AD464D77A8C4D029D6,202607159875731733,ORG,A,,,,,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4113,C00719294,TARGETED VICTORY,ARLINGTON,VA,222015420,,,,,FUNDRAISING CONSULTING,2026-06-24,24555.09,,,,B717307FC7BCF4126977,202607159875731732,ORG,A,,,,,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4112,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-06-22,589.93,,,,B0032CC7D3C4E4DB3818,202607159875731732,ORG,A,X,,B884CC7EE50B64A839E9,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4111,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,E-MERCHANT FEES,2026-06-22,43.63,,,,BD02F6868857347799CF,202607159875731732,ORG,A,X,,B884CC7EE50B64A839E9,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4110,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-06-22,633.56,,,,B884CC7EE50B64A839E9,202607159875731731,ORG,A,,,,,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4109,C00719294,TRATTORIA ALBERTO,WASHINGTON,DC,200031139,,,,,MEAL EXPENSE,2026-06-02,33.39,,,,B081F5967DCFA407DAFD,202607159875731731,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4108,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-06-11,42.63,,,,B59DAFCEF5FB7491190B,202607159875731731,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4107,C00719294,7-ELEVEN   - SAN ANGELO TX,SAN ANGELO,TX,769046317,,,,,FUEL EXPENSE,2026-06-12,105.89,,,,BD4E6F4B55ADA45C486D,202607159875731730,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,3665,C00719294,SHIPPING POINT,SAN ANGELO,TX,76901,,,,,SHIPPING,2026-03-05,530.33,,,,B40221381C8BC4D6FB95,202607159875731583,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3664,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-27,679.40,,,,B5CF8A033723F482480A,202607159875731583,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3663,C00719294,SUNSET STORAGE,SAN ANGELO,TX,76904,,,,,STORAGE,2026-03-05,89.00,,,,B7BD9794E28764372A9C,202607159875731582,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3662,C00719294,CONGRESSIONAL INSTITUTE,ALEXANDRIA,VA,22314,,,,,FACILITY RENTAL,2026-02-17,2187.84,,,,BB0D229B1B1C347A39F9,202607159875731582,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3661,C00719294,SAN SABA NEWS,SAN SABA,TX,76877,,,,,ADVERTISING EXPENSES,2026-02-11,800.00,,,,B224DD1980F494C0ABDF,202607159875731582,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3660,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-02,460.90,,,,B3F516767ABAE4CA6BC0,202607159875731581,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3659,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,AIRFARE,2026-02-11,820.80,,,,B776F25512F814602935,202607159875731581,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3658,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-03-09,6.35,,,,B109417B0815F4B3EA3B,202607159875731581,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3657,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-10,34.44,,,,BA771D2ADFC184A6D87B,202607159875731580,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3656,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-12,30.00,,,,BFEE61E4ADD7840D1AA1,202607159875731580,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3655,C00719294,THE MONITOR,MCALLEN,TX,785046111,,,,,ADVERTISING,2026-02-12,2905.00,,,,BE3FB6F6F3FD34A01B47,202607159875731580,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3654,C00719294,THE LLANO NEWS,LLANO,TX,786431907,,,,,ADVERTISING,2026-02-24,1964.00,,,,B4C7351CB33DD4542A8A,202607159875731579,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3653,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-02-24,-322.00,,,,B744C3B8BA5FF41798E5,202607159875731579,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3652,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,CREDIT: AIR FARE FEE,2026-02-19,-53.74,,,,BC003477299BD4586961,202607159875731579,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3651,C00719294,WILLIAMSON COUNTY SUN,GEORGETOWN,TX,786265700,,,,,ADVERTISING EXPENSE,2026-02-20,1732.50,,,,B9CF2F024B5F54E6CBDF,202607159875731578,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3650,C00719294,BLS LIMO GROUP,WASHINGTON,DC,200371408,,,,,CHARTER BUS RENTAL,2026-03-04,1836.00,,,,B006C007969D9421B95A,202607159875731578,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3649,C00719294,HERTZ CAR RENTAL - MIAMI - FL,MIAMI,FL,331426705,,,,,CAR RENTAL EXPENSE,2026-03-10,225.64,,,,B617746ADA8EC483FB78,202607159875731578,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3648,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-02-27,18.00,,,,BC0118823549D40BDBFC,202607159875731577,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3647,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-27,379.90,,,,B43057B9E139946529F8,202607159875731577,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3646,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,AIRFARE FEE,2026-02-11,49.44,,,,BA40BC4DFD8B442109D4,202607159875731577,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3645,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-02-28,-958.98,,,,B031AF411E1F44A69B4F,202607159875731576,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3644,C00719294,BLACK CAR SERVICE,MIAMI,FL,33130,,,,,TRANSPORTATION,2026-03-04,144.43,,,,B3224962ADFFD4C6991C,202607159875731576,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3643,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-03-07,40.20,,,,BB589550A637149179C5,202607159875731576,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3642,C00719294,HOLLAND'S JEWLERY,SAN ANGELO,TX,769036330,,,,,SUPPORTER GIFTS,2026-02-27,1087.91,,,,B5C1379520D99442B998,202607159875731575,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3641,C00719294,BRADY STANDARD-HERALD,BRADY,TX,76825,,,,,ADVERTISING EXPENSES,2026-02-13,872.51,,,,BBF890B59B4B94D41B4C,202607159875731575,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3640,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,AIRFARE FEE,2026-02-18,10.00,,,,BE6A21954806F4335913,202607159875731575,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3639,C00719294,ETSY INC.,BROOKLYN,NY,11201,,,,,SUPPORTER GIFTS,2026-02-24,530.90,,,,B32289CA4465B4051A92,202607159875731574,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3638,C00719294,JUNCTION PUBLISHING,JUNCTION,TX,768494123,,,,,ADVERTISING,2026-02-11,1002.00,,,,B17B783D6B23A4C54AF4,202607159875731574,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,3637,C00719294,OFFICE DEPOT - SAN ANGELO - TX,SAN ANGELO,TX,769045652,,,,,GENERAL OFFICE SUPPLIES,2026-02-18,3.03,,,,B4F9B13A881FD4806B2F,202607159875731574,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:29
17,AUGUST PFLUGER FOR CONGRESS,1995835,4106,C00719294,7-ELEVEN   - SAN ANGELO TX,SAN ANGELO,TX,769046317,,,,,FUEL EXPENSE,2026-04-25,22.51,,,,B5361B3926D2C4D2D9EB,202607159875731730,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4105,C00719294,TRUMP NATIONAL DORAL - MIAMI,MIAMI,FL,331782101,,,,,LODGING EXPENSE,2026-03-11,414.50,,,,BCF3838746C2C4AE7A24,202607159875731730,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4104,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-16,55.18,,,,B7795034191064B9D9F2,202607159875731729,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4103,C00719294,UPS - SAN ANGELOS - TX,SAN ANGELO,TX,769047611,,,,,SHIPPING,2026-06-13,188.38,,,,B61A24BA2D5994228847,202607159875731729,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4102,C00719294,CITICARD,LOUISVILLE,KY,402901037,,,,,BANK FEE,2026-03-24,4.95,,,,B35CF7B9196404E7792A,202607159875731729,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4101,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-17,42.98,,,,B86938ABA58004C3B84C,202607159875731728,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4100,C00719294,DELTA AIRLINES,ATLANTA,GA,30320,,,,,AIRFARE FEE,2026-03-19,15.00,,,,BC6ADE87C09B0462EA8A,202607159875731728,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4099,C00719294,CITICARD,LOUISVILLE,KY,402901037,,,,,BANK FEE,2026-03-24,50.00,,,,BE70A26FB18D94FED800,202607159875731728,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4098,C00719294,CITICARD,LOUISVILLE,KY,402901037,,,,,BANK FEE,2026-05-25,332.01,,,,B0CE01D26FD80495E8CC,202607159875731727,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4097,C00719294,CITICARD,LOUISVILLE,KY,402901037,,,,,BANK FEE,2026-05-25,1.36,,,,B33637E96500D4478865,202607159875731727,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4096,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-06-09,46.79,,,,B96E5F46CFC654305932,202607159875731727,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4095,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-06-15,73.33,,,,B559AD56D13214CCD930,202607159875731726,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4094,C00719294,7-ELEVEN   - SAN ANGELO TX,SAN ANGELO,TX,769046317,,,,,FUEL EXPENSE,2026-05-03,99.60,,,,B3EC6F333BA3149B6B95,202607159875731726,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4093,C00719294,7-ELEVEN   - SAN ANGELO TX,SAN ANGELO,TX,769046317,,,,,MEAL EXPENSE,2026-03-16,17.06,,,,B2EA31F1BA25A42B1ADB,202607159875731726,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4092,C00719294,DELTA AIRLINES,ATLANTA,GA,30320,,,,,AIRFARE FEE,2026-03-19,5.00,,,,BA8D88F6381F746E882E,202607159875731725,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4091,C00719294,MASTRO'S STEAKHOUSE - DC,WASHINGTON,DC,200053005,,,,,MEAL EXPENSE,2026-04-22,193.90,,,,BDD3EAC9CD03D450EB0F,202607159875731725,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4090,C00719294,SHELL,BRADY,TX,768257444,,,,,FUEL,2026-06-15,32.13,,,,BCE1FAFEF990245DAB62,202607159875731725,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4089,C00719294,SKLENARICK'S SMOKED MEATS,MILES,TX,76861,,,,,CATERING,2026-04-24,2443.93,,,,BFDFED5D0833B4397AFC,202607159875731724,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
17,AUGUST PFLUGER FOR CONGRESS,1995835,4088,C00719294,DALLAS TAXI AND LIMO,ADDISON,TX,750015108,,,,,TRANSPORTATION,2026-03-23,288.00,,,,B9208C552F8D74FE4AAF,202607159875731724,ORG,A,X,,BD11800C07CEF40E589C,SB17,2026-07-15 16:35:32
